Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13
-198.0482,93.36549,5.8149476,23.585392,-12.971468,11.677413,-8.146622,1.8596349,2.9866118,-2.4695928,-8.727253,2.3702557,-0.22169629
-158.98723,76.934395,-8.200756,23.303032,-19.294313,9.374394,-9.077608,5.810596,-0.6105414,1.5519023,-8.236743,3.8540556,1.137799
-136.36806,62.003216,-4.4744043,22.736515,-13.314053,12.689903,-4.52506,6.6887693,3.440755,-1.0696498,-9.8671665,0.43878227,1.7599671
-145.82506,66.71594,2.9438934,24.735456,-13.019373,14.07121,-4.891344,6.5459776,1.2761728,-2.0655234,-8.6714,0.46633846,1.3094574
-147.07217,68.383606,4.6748004,27.303593,-12.215026,13.705284,-6.7624273,8.816233,3.2717853,-5.635939,-8.755592,3.6125932,0.32253116
-163.52472,80.23884,1.3501232,26.389967,-12.448145,11.562865,-7.8682036,8.87222,5.129468,-7.0012207,-7.931305,4.9475436,-0.6223327
-1.41E+02,6.27E+01,-2.67E+00,2.36E+01,-1.25E+01,4.26E+00,-6.55E+00,6.01E+00,6.10E+00,2.14E+00,-4.70E+00,6.32E+00,5.74E-02
-1.36E+02,5.90E+01,3.55E+00,2.71E+01,-7.08E+00,7.57E+00,-7.59E+00,8.10E+00,5.39E+00,-8.09E-02,-7.14E+00,7.12E+00,-1.39E+00
-132.1508,59.038948,7.920506,30.047192,-5.210964,9.970556,-8.662751,8.813619,2.9522552,-2.174865,-6.9738545,5.6432695,-3.9020636
-149.39929,64.32452,12.689137,27.985132,-4.9772806,8.54122,-7.583314,8.87467,2.1394916,-2.4988766,-7.2871284,3.3275712,-3.2646801
-161.14304,71.60834,17.01965,25.27178,-6.6874704,6.694783,-7.9062953,6.0398436,1.2742276,-3.4304209,-6.174933,2.153672,-2.30902
-156.18822,75.29529,17.536282,25.123924,-7.951984,6.2765203,-10.65451,6.224489,3.385182,-4.2191677,-4.8878126,2.5230749,-0.82967436
-157.64386,78.71358,13.37115,24.328007,-7.1528883,9.9030285,-12.365583,6.9971604,6.6974998,-2.145068,-4.511013,3.4323084,1.5599399
-435.79456,57.8679,-3.187296,-19.90403,-20.641861,-22.496643,-19.619402,-11.440505,-9.8861065,0.43746206,3.6107092,1.3495122,1.5682608
-383.38492,79.309425,-16.650095,-37.682148,-32.82906,-30.460405,-25.360691,-12.941872,-12.550007,0.53856075,4.7730384,1.7618628,2.5771422
-389.0845,100.16446,-14.591199,-39.9962,-29.902939,-34.278633,-33.91194,-12.414064,-10.048147,1.0634166,-3.6771903,-5.7947326,-2.823154
-99.043106,55.341267,-88.11293,-1.8541664,-9.129797,-3.4325273,-9.503044,0.38687932,-8.649126,-0.46717957,-20.927553,-7.4506855,-9.734951
-39.529526,74.24837,-92.79949,-0.9395279,-13.784735,-6.0682197,-16.462193,-6.622169,-15.363064,-4.863839,-21.504337,-10.378796,-15.843442
-33.58422,84.494415,-89.623886,-3.1484678,-16.984468,-7.6480517,-16.806995,-5.997227,-18.207396,-9.180578,-22.052944,-10.85351,-14.781805
-31.410252,85.20146,-86.56728,-1.183509,-17.660955,-11.596177,-20.209032,-6.9425507,-18.222767,-8.741253,-19.233742,-8.826727,-11.27169
-31.009901,77.86326,-89.33458,0.1416169,-10.250137,-7.1362133,-15.511053,-2.4264543,-10.901535,-3.665885,-16.257267,-5.0518417,-7.039702
-82.15212,56.895134,-115.60091,2.9105606,-1.8162766,1.3175349,-6.6427493,4.5994864,-7.9143314,-8.104426,-12.599504,-2.565113,-2.8637457
-54.904194,49.194477,-114.28381,4.033646,-6.281212,1.638314,-5.8307233,9.103991,-7.0112433,-4.1333632,-11.386786,2.2295265,0.47628942
-46.05385,55.29698,-110.01368,9.102124,-2.5838923,3.9864397,-4.8637533,9.490108,-4.416199,1.0369697,-10.035942,2.4539242,-1.723414
-6.20E+01,6.81E+00,-1.24E+02,2.78E-02,-6.91E+00,3.41E+00,-3.19E+00,1.52E+01,-1.51E+00,7.15E+00,-4.43E+00,1.07E+01,4.31E-01
-65.72779,8.62747,-122.354805,1.5384098,-7.246189,3.7297225,-4.2708697,15.376818,-1.8078837,6.5359097,-4.060846,10.652732,-1.33499
-4.37E+01,6.75E+01,-1.05E+02,1.28E+01,-2.20E+00,2.08E+00,-5.98E+00,1.18E+01,1.51E-02,6.47E+00,-8.04E+00,1.94E+00,-1.01E+00
-44.884068,71.33072,-105.30777,11.409486,-6.299006,-1.304842,-9.139033,9.007421,-2.3138616,4.0128713,-11.280909,0.29815206,-3.0994587
-42.986214,75.00563,-103.94818,12.850112,-5.986235,-0.91363704,-9.59336,7.320626,-5.098278,3.5128298,-11.165209,0.3477784,-3.9661868
-39.116825,72.291016,-101.515366,12.960565,-5.341628,-0.6278184,-11.141636,6.59548,-5.5563846,5.7966285,-7.728263,0.7826038,-4.166582
-42.161552,70.24271,-103.71548,9.307578,-7.9787726,-3.9926229,-15.235538,3.6663272,-7.252368,4.145944,-10.245837,-2.1911652,-6.3294673
-56.265404,58.19481,-109.52328,6.9201126,-7.8134117,-1.6222739,-11.614247,7.2830667,-4.288279,3.4931467,-11.041444,-0.22050962,-2.207684
-60.549767,31.846533,-115.81127,5.197051,-8.55732,4.0968127,-5.9408193,12.001699,-3.1133363,5.691215,-5.993458,8.80844,1.9743693
-54.94498,12.520172,-120.653336,2.2297564,-9.178197,4.3330817,-3.8863976,14.103831,-2.959836,7.430248,-3.0107026,12.331508,1.2976344
-79.943634,34.272957,-122.63456,1.0865586,-3.4347208,8.232767,-3.1207736,13.578383,-2.247671,5.827512,-3.0079842,7.345145,-4.218041
-56.639755,59.75324,-106.5876,19.8019,-4.8531065,-12.389815,-20.750883,4.6960506,-4.2662573,8.013849,-7.5224614,-4.2066846,-7.514181
-81.347534,39.982452,-119.99159,1.7047392,-6.494339,-5.859749,-13.5720215,7.1988497,-7.168491,6.040147,-12.567973,-2.5260508,-6.721416
-338.78894,154.33553,-25.173756,24.338585,3.8645768,19.700378,12.105039,16.509275,14.927904,14.362708,1.1690828,4.6850276,-3.184265
-339.11108,153.56267,-26.358816,24.447071,3.997561,19.374378,10.667354,15.978634,14.089687,13.603722,1.009134,4.4890795,-4.7880683
-340.0542,153.92197,-27.715096,25.311872,1.452604,19.49574,11.475213,15.783035,12.149185,11.3425865,1.9446973,4.9319696,-6.366757
-338.73996,152.06885,-27.226032,25.282913,1.6683784,19.888533,10.43699,15.175039,11.753525,11.393768,1.3859437,4.989256,-6.720205
-337.20612,152.40038,-28.650684,25.058487,1.5493326,19.913015,10.238098,15.306731,12.483558,11.337177,0.5256586,4.9847717,-6.3632812
-3.38E+02,1.53E+02,-2.86E+01,2.42E+01,1.04E+00,1.95E+01,1.10E+01,1.51E+01,1.20E+01,1.07E+01,2.07E-01,5.18E+00,-6.00E+00
-339.16376,153.06937,-27.420956,23.924051,0.98805845,19.31911,11.55636,15.097177,10.977573,10.791549,0.81575763,5.6293125,-5.50307
-334.67114,150.5739,-23.958662,24.376911,3.2075355,20.575476,11.954161,16.395132,12.980645,12.079466,2.1717556,6.2448816,-3.5785882
-328.32645,146.94008,-20.935234,26.334995,3.8030653,22.635736,12.8214855,17.531652,14.097251,13.707587,4.0737624,7.704253,-2.5658526
-327.44034,147.14458,-22.330585,26.567183,2.2895384,21.987339,12.52422,18.021671,13.087908,13.389589,4.1395993,7.944402,-3.4097042
-326.84613,147.53882,-22.354424,24.829262,2.0447,19.651203,11.110428,17.780697,12.812947,12.035268,3.0468404,6.2397957,-4.55761
-325.3351,146.61337,-20.700329,24.20717,2.4412649,19.557175,10.778403,17.536879,12.593688,12.329968,3.4992118,5.5897074,-4.6808743
-345.39948,155.24486,-24.972527,25.186342,2.4310036,19.250534,10.965035,15.774882,13.806214,13.535365,1.0653466,4.3321285,-5.858546
-3.49E+02,1.57E+02,-2.40E+01,2.59E+01,5.40E-02,1.88E+01,1.28E+01,1.68E+01,1.36E+01,1.25E+01,2.32E-01,4.33E+00,-6.21E+00
-343.89835,154.26463,-22.336205,24.570772,-0.68226594,18.542837,13.646047,17.545652,13.526065,10.658855,-0.4035,4.1381497,-7.1188064
-341.56277,153.86592,-22.652407,24.54171,0.6200139,18.362375,12.216614,17.47235,14.280683,11.131466,-0.628786,3.3959382,-7.4042587
-3.34E+02,1.55E+02,-2.39E+01,2.66E+01,1.95E+00,1.97E+01,1.09E+01,1.69E+01,1.49E+01,1.26E+01,1.03E-01,3.75E+00,-7.66E+00
-329.6604,154.68996,-24.708725,28.16785,2.3951244,20.463861,11.119347,17.814323,14.867292,12.502117,0.7824597,4.832515,-7.098981
-335.12408,156.13055,-25.106874,26.325947,2.2021651,20.456537,11.049154,17.873236,14.497353,11.783491,1.1031353,4.784886,-5.8488145
-338.0779,156.15627,-26.533762,24.876276,1.3997191,20.179243,11.518757,16.77363,13.162544,11.452698,1.6908818,4.411097,-5.8010793
-417.71854,131.75215,-11.10704,35.811993,8.76236,25.942236,15.454884,21.928041,15.690064,14.078122,3.994242,7.0477953,-1.6446694
-415.75568,132.32361,-13.116287,35.098583,7.126905,25.515972,14.899693,22.029646,15.248946,13.738205,2.4754188,5.866966,-4.3875957
-415.50903,133.39406,-16.261347,35.538372,6.0401845,26.144548,15.180746,22.291681,13.891534,12.343874,2.826325,6.3794494,-3.6714065
-414.8368,132.56767,-16.76077,34.260143,4.8896475,26.079937,15.113467,22.631557,12.945002,10.891972,1.4628898,6.463335,-3.545166
-412.5208,133.61456,-17.764906,33.45224,3.9499786,26.036911,14.963915,22.457386,13.03462,10.683305,1.579845,7.3845778,-2.2605512
-413.14233,133.64165,-17.798544,32.717194,3.620901,26.382914,14.877698,21.645208,12.387399,10.906885,1.5400718,7.6793833,-1.6706024
-413.77194,133.47736,-16.715034,32.00268,4.198764,27.23857,16.345804,21.890476,12.304315,11.538578,1.6254207,7.8831315,-1.3194891
-408.14288,130.71408,-12.320918,32.66911,7.839944,27.90165,17.702278,22.731813,14.381683,12.470365,4.4375224,8.704177,0.71349484
-400.5513,125.99744,-9.063415,34.862316,9.087252,29.904839,17.946878,24.805098,15.578264,13.840126,5.042614,9.261069,1.2650306
-398.00967,123.74706,-8.638887,34.784363,9.33865,30.458885,17.72829,25.391638,15.253173,13.639111,3.7126007,10.004488,1.0496833
-395.89383,121.41869,-6.4869514,31.583256,10.332518,29.487717,17.30471,24.930134,13.717458,12.43452,3.8657935,11.0208235,1.2747478
-394.0335,118.75831,-3.3180969,30.59422,10.475733,29.329353,17.096365,24.930517,13.129844,12.8720665,4.830103,11.42032,0.98632836
-414.63998,135.36629,-16.262205,34.90479,4.420126,25.656462,15.41728,23.065094,14.575018,13.356849,1.0372198,5.5747766,-4.880353
-4.12E+02,1.38E+02,-1.74E+01,3.36E+01,2.17E+00,2.60E+01,1.62E+01,2.27E+01,1.33E+01,1.24E+01,3.51E-01,5.65E+00,-5.08E+00
-406.68146,136.996,-16.939358,31.064482,2.4439285,27.262209,16.326754,21.101332,12.505714,12.703746,1.1655293,5.465916,-6.197958
-406.8825,135.37257,-16.334145,31.25236,3.7793682,27.159704,15.742579,20.590837,13.233546,13.048755,1.5135334,5.3697896,-5.225207
-400.97626,135.12021,-14.198151,33.69442,4.738837,27.990534,16.396975,21.09653,14.473932,12.389304,2.620741,6.4857764,-3.7695136
-395.90585,135.38422,-13.558186,34.15757,5.440778,28.06399,17.04846,21.859539,15.497129,12.554896,4.439739,7.1298857,-2.9169495
-402.3479,136.36063,-14.794133,33.07166,4.666696,26.937305,17.536852,22.73931,14.934232,10.721094,3.2178001,6.4165273,-2.2558563
-410.01035,136.06529,-16.164003,34.529736,4.162163,27.112011,16.383753,23.253662,13.688739,11.435841,2.2000782,6.57162,-3.2400177
-69.70807,-27.709486,-53.131474,-29.935907,-30.650932,-9.343014,-10.985185,-10.665828,-22.446747,-12.910176,-14.692754,-4.18126,-8.045437
-53.371895,-28.415192,-50.56162,-35.240433,-30.653654,-10.7283745,-12.381531,-10.001082,-21.431248,-15.731189,-13.590159,-4.571283,-9.469049
-179.76007,105.68312,4.4579854,9.861795,3.6036794,14.202193,4.7766314,13.399112,-1.0442073,7.1838927,-0.7576533,3.2764707,-2.8620093
-183.98811,104.59066,9.463261,6.193996,2.969326,15.462658,4.144435,11.710524,-0.92421514,6.2907376,-0.5537259,2.6588864,-2.6789815
-1.83E+02,1.01E+02,1.54E+01,6.15E+00,1.27E+00,1.28E+01,2.69E+00,1.33E+01,1.59E-01,5.90E+00,-1.09E+00,2.53E+00,-2.83E+00
-94.24561,77.29017,-7.2239294,3.968452,-9.856741,-2.3091285,-8.213396,4.420811,-8.539466,0.45371953,-5.496082,-0.31433678,-4.007183
-141.0224,91.32249,-7.7953444,4.9825406,-9.748824,-2.0336254,-7.9666076,2.867154,-6.485474,1.0536127,-4.4026675,1.165859,-4.2307816
-121.2144,71.47526,-11.884113,2.9069111,-12.940067,-4.7590475,-9.632293,0.7827468,-8.614187,-0.5352669,-6.2534714,-0.37101614,-5.6573095
-1.07E+02,7.38E+01,-1.55E+01,-9.52E-01,-1.59E+01,-7.46E+00,-1.17E+01,2.95E-02,-1.02E+01,-3.57E+00,-7.76E+00,-2.17E+00,-6.28E+00
-126.61387,91.95649,-5.3699703,9.5808935,-11.132725,-6.0610237,-9.062894,1.3877417,-7.983476,0.15679103,-6.914252,-1.2705808,-7.0415196
-143.44513,82.84146,-8.947951,4.1562767,-11.2551365,-7.8015723,-12.1801815,-1.2233926,-9.61784,-1.0211705,-6.917807,-1.2168775,-6.6546307
-138.6702,93.85802,-7.8283486,15.197384,-10.787542,-3.818925,-10.1674,-0.5126619,-5.4852924,-2.7641282,-8.742385,2.7068079,-6.5199533
-103.020454,85.02189,-9.317753,5.397542,-10.592304,-6.2947555,-9.739753,-0.22033812,-9.128218,-1.4056704,-8.142855,-1.2881029,-7.730654
-88.551285,3.0897467,-108.34474,5.227299,-10.833658,7.2011776,-2.1978195,14.620552,-6.9295673,10.597221,-0.7439867,6.8132763,1.9996116
-1.18E+02,7.75E+00,-1.01E+02,8.24E+00,-6.58E+00,5.68E+00,-1.13E-01,1.33E+01,-7.16E+00,1.01E+01,-2.25E+00,7.10E+00,2.56E+00
-130.87819,27.380978,-101.764595,9.594129,-9.029126,4.600367,-6.5196214,9.549361,-4.9573007,6.9745035,-0.87030816,7.958445,4.489406
-146.65065,25.3169,-96.686646,14.449253,-9.4810295,8.310264,-3.9918118,11.988728,-1.1094506,9.114775,1.8976455,4.7598305,-0.29965442
-1.23E+02,1.91E+01,-1.08E+02,1.36E+01,-7.87E+00,6.38E+00,-2.57E+00,1.17E+01,-2.36E+00,1.16E+01,9.20E-01,7.68E+00,-1.04E-01
-91.006584,-2.794948,-103.49977,9.196501,-10.502589,8.832645,-2.0268195,13.614842,-7.7554016,12.466765,-2.583619,5.8644133,1.4373584
-131.464,16.068169,-108.413,11.42566,-8.084244,8.968551,-1.1365291,11.714314,-5.005796,11.756472,3.1365056,5.960912,-1.9994076
-348.26913,17.450064,-80.67872,51.21956,24.499998,-14.937044,-17.180368,14.023504,14.5999155,-14.04919,-16.282867,23.75863,16.5809
-90.62674,71.10728,-22.442516,18.841387,-16.61881,1.3243227,0.8173313,6.222151,-4.1542134,2.769765,-6.3008933,-8.412067,-6.9933734
-96.805374,63.859478,-32.716797,23.898315,-16.516935,0.38212293,-4.697548,6.51686,-8.187317,-1.4622912,-10.950121,-5.6153383,-6.8776913
-105.1999,57.396458,-37.273834,24.096504,-16.34965,2.5916033,-7.303955,6.0816154,-9.9621725,-3.3789804,-5.223008,-5.3535624,-5.4317484
-85.58737,61.014427,-21.527931,23.28095,-13.470647,1.2842693,-6.0420833,1.5954828,-2.6138978,-1.9977005,-4.535473,-8.422877,-7.5621953
-107.73289,62.290936,-33.189804,20.101807,-14.606887,-0.45121202,-1.7881414,11.146385,-5.5029144,3.6832643,-1.982364,-2.650258,-8.691714
-83.55618,58.902176,-28.979034,24.72974,-7.9058914,2.906114,-9.79665,5.619218,-1.0749658,-0.7829689,-3.929479,-4.028647,-5.0812316
-95.56575,57.530518,-37.102,21.368729,-18.866217,1.4196763,-12.271369,6.5590205,-5.2799335,-1.1534632,-7.945167,-7.1569357,-4.782726
-100.16335,58.304604,-32.55878,26.452232,-11.261093,3.4165187,-10.380663,6.4304748,-8.655868,-1.2147292,-8.636851,-9.509979,-5.118744
-91.32327,62.365097,-24.119682,26.509693,-16.764154,-0.6655097,-6.587696,3.8719475,-13.432781,-4.6478076,-10.062902,-10.165399,-8.640086
-94.80958,68.096275,-28.050121,26.983776,-14.408762,2.0104733,-5.3385124,5.3384767,-6.3743677,0.7103801,-11.024785,-8.53594,-7.331343
-97.87867,62.257114,-31.845173,27.557922,-11.567411,6.1459956,-4.329469,0.21893416,-5.9012365,-0.10832093,-5.142574,-7.9589753,-9.739194
-93.95018,58.651203,-37.166805,22.236103,-10.693307,6.841976,-10.1040535,0.3145229,-4.547135,-2.8613453,-8.408432,-6.139249,-6.904775
-97.56864,60.687206,-37.16344,21.617205,-9.772251,6.0815234,-10.139521,5.9791555,-1.5652305,-4.239293,-9.983961,-4.3819036,-6.254602
-80.46145,67.08361,-25.29574,19.717873,-9.317082,7.111456,-3.116886,5.4873266,1.8542297,-2.2094471,-6.566024,-7.970218,-10.504532
-94.21032,58.62966,-41.075256,21.999743,-11.990922,6.052251,-12.142533,9.617145,-1.3511902,-0.49661133,-6.4398594,-5.6262836,-5.810572
-85.57771,64.14164,-33.678944,15.191913,-24.244637,-1.0551424,-6.6195025,9.149622,-1.5771929,2.2069652,-3.7499058,-0.17456993,-1.4769284
-120.07433,48.843716,-48.78253,20.96568,-15.648214,5.36987,-7.629151,3.2052429,-8.38315,0.12595206,-3.1192157,-1.3231175,-5.9297047
-72.58455,68.98696,-25.692022,25.041258,-17.656296,0.13242488,-5.83783,0.34910804,-4.1048436,0.84511286,-7.70429,-2.0591323,-7.7976174
-1.31E+02,-1.02E+01,-4.91E+01,-1.56E+01,-2.20E+01,-1.14E+01,5.08E+00,5.06E+00,-2.48E-01,-8.56E-02,-3.87E+00,2.94E+00,-5.35E+00
-1.06E+02,-1.51E+01,-5.24E+01,-1.91E+01,-2.24E+01,-1.17E+01,-9.04E-02,-7.86E-01,-4.29E+00,-3.03E+00,-2.84E+00,3.31E+00,-4.70E+00
-125.19739,-12.866163,-58.111916,-16.946379,-25.082632,-14.436806,2.4449368,0.25085548,-1.943474,0.5955957,-5.6937437,5.5223155,-4.8140574
-183.14452,-0.374692,-56.056404,-9.056727,-19.677168,-11.755951,2.4395556,6.024846,0.40141395,3.5482428,-2.7401426,8.9965725,-3.7205496
-104.57258,-19.746218,-57.244434,-20.941048,-21.624563,-10.02502,-1.2628465,-3.8689258,-4.9290304,-2.3877032,-1.7671292,3.8036711,-6.3472037
-106.30704,-18.296951,-56.141075,-19.410818,-23.120352,-10.5202675,-0.17239054,-2.6940272,-3.0850203,-2.3005044,-3.6519203,4.1095753,-6.210392
-113.11086,-13.659386,-51.76586,-18.20936,-24.98528,-14.10821,-1.208242,-2.5666466,-3.2621546,-2.104931,-5.5290403,4.0550027,-4.347433
-116.27063,-14.056397,-50.435703,-18.700514,-26.077217,-13.510353,-0.43428737,-3.0607836,-3.8479314,-1.9310818,-7.457733,4.2936993,-3.324371
-1.15E+02,-1.45E+01,-5.11E+01,-1.88E+01,-2.59E+01,-1.25E+01,8.30E-02,-3.13E+00,-4.24E+00,-1.87E+00,-8.03E+00,4.49E+00,-3.46E+00
-114.712944,-16.164734,-53.630833,-18.547655,-24.930235,-11.91756,-0.6115961,-3.7715695,-4.9115276,-0.7902701,-6.0599966,5.27544,-4.28471
-124.364815,-13.7907915,-55.899685,-17.841537,-25.088572,-12.050337,0.67384446,-2.9299815,-5.3371434,-1.1434194,-4.709704,5.233485,-5.770211
-121.78452,-13.436406,-56.843513,-18.62071,-25.946058,-13.984255,2.326555,-1.5174458,-4.7269716,-1.6144553,-5.683529,4.838005,-5.4937844
-158.07341,26.107822,-20.02666,19.089443,-18.648901,11.668135,7.9923596,14.485496,-5.907027,-0.4662084,-0.3062908,5.2355123,-2.2752464
-120.68472,-2.5197268,-26.939617,23.150677,-15.592412,11.525111,12.434626,11.49024,-8.538941,-2.0890036,6.1690693,7.1575475,-3.3099945
-122.04843,5.6642284,-38.484432,15.048933,-6.642805,28.95756,7.6057405,-0.7012384,-13.915554,7.680868,-1.601922,9.881666,-4.7856693
-1.15E+02,4.61E+00,-3.64E+01,1.46E+01,-1.29E+01,2.81E+01,6.09E+00,7.35E-01,-7.36E+00,4.36E+00,6.83E-02,9.00E+00,-4.69E+00
-113.74099,10.222894,-29.920952,19.514565,-18.46738,18.320635,2.502254,1.1744764,-9.061312,5.867414,-1.3342049,8.2467165,-1.0307072
-117.03843,4.8405,-41.039577,12.1612425,-5.824276,31.986176,8.058524,-1.1908398,-15.639225,5.199728,-1.6979384,10.692645,-1.4895049
-117.753204,4.5315533,-42.10209,12.478445,-5.485041,32.82995,9.657567,-0.79270536,-16.927904,5.8236065,-1.9740329,10.426493,-2.9654145
-120.363396,7.64819,-28.679846,28.27745,-12.655552,12.053351,-4.7528095,3.89848,-6.720859,3.9832034,3.4832287,12.679976,-0.46199256
-115.61862,8.687804,-26.078213,12.628136,-14.280237,12.010236,5.541488,6.081024,-6.9928803,3.1027994,8.236237,9.190535,-1.1477551
-153.1242,19.990965,-19.370842,23.484629,-10.953864,10.250192,5.375448,17.817923,-5.534739,-9.969369,-7.7356033,3.6812773,7.4078283
-160.88812,15.241443,-23.503942,25.949312,-6.846286,14.178846,6.753505,10.13636,-10.817609,8.7177515,3.4481957,6.3770676,-12.46379
-151.26248,17.418991,-25.89483,18.283102,-4.065592,15.321021,5.257569,9.018337,-14.563942,3.972381,4.1599283,8.823858,-9.605392
-150.53856,16.360493,-26.719463,18.09914,-2.0294955,17.8162,3.5335464,8.809358,-16.366081,3.1985047,2.73866,10.732213,-8.506623
-148.58244,4.2051277,-28.034481,30.888918,-0.58762723,12.4554615,-0.1700031,7.7009554,-10.744091,-4.8312454,-2.1600468,9.232443,-3.5654929
-172.5812,12.94714,-14.932737,36.228992,-6.285617,10.999947,0.19966848,8.258957,-8.449764,-6.881771,-6.0574493,3.5887747,4.5441923
-163.25679,14.066942,-13.804334,32.69153,-12.309062,10.896274,4.7430463,7.8518844,-10.087724,-7.3348875,-2.7969263,2.530716,7.3765793
-174.65268,14.200892,-16.167826,33.037815,-3.865133,13.503745,-2.5925066,6.8001704,-6.829356,-7.2869024,0.75744146,5.5514336,3.290751
-121.13768,2.7693868,-27.695871,22.774147,-11.752874,5.034608,4.1503778,11.450694,0.4438856,-1.234432,-4.452986,4.3354373,-3.311817
-119.88453,11.141104,-32.111378,17.269035,-18.148474,6.86358,4.674763,14.630385,-4.106759,3.2053413,0.59409255,1.5752239,-7.494252
-118.29902,11.369861,-32.596436,17.224634,-17.280994,7.306972,3.9322193,14.236136,-3.9189534,3.3721652,-0.16227254,1.9927467,-7.3320847
-114.26809,8.198375,-33.357246,15.910326,-14.7284565,4.214153,4.2378063,16.803295,-3.2486265,3.2062747,-2.4069922,2.1426294,-6.828013
-111.98532,8.576743,-35.038292,17.40012,-13.72562,1.9738307,3.9951427,14.977472,-3.7571619,6.289562,-1.9225633,2.1939726,-6.7104597
-111.40834,8.3652,-37.37545,18.706371,-11.902934,2.2691555,3.680712,13.8557005,-5.6855555,7.152744,-0.17007105,0.9268993,-6.790907
-132.44707,-3.7655277,-26.43199,27.051521,-1.2641891,10.944908,-1.1129775,3.28947,-2.4311705,8.120342,4.5334973,3.1786692,-8.459411
-110.94731,-12.747361,-26.89772,24.769766,-2.9565778,8.615998,-3.1105642,3.467016,-2.552989,7.0296865,6.94528,3.1143954,-10.658419
-133.09625,-13.23414,-23.340712,33.230507,8.969976,5.056439,-2.056885,13.015286,-10.7355995,-0.65603733,-1.5487432,3.0769556,5.3314676
-152.14128,3.0381114,-26.583132,29.60845,2.4610384,12.491373,0.31824505,10.287975,-7.4453125,-1.4038606,-0.83198476,5.5070047,2.477905
-133.74077,-4.087342,-24.426332,31.425789,-1.1342134,6.8360696,-2.4767675,11.91583,-5.6417055,-0.5680089,3.2549095,4.440984,-1.0275792
-135.09454,-7.648111,-22.494995,34.280178,0.17127682,9.647435,-3.2504663,11.174866,-8.446636,-3.4772243,1.8295052,7.475749,0.3680226
-139.22722,-9.849608,-20.71617,33.910404,2.2502198,12.007917,-1.8934542,10.83394,-10.854499,-3.6592975,1.199776,6.970109,0.21224777
-141.40779,7.973906,-24.8817,26.464907,-2.952977,12.633883,1.7432574,1.898132,-11.992428,2.190099,3.2176225,10.221032,-2.2894292
-144.46545,9.173855,-23.421785,26.712603,-3.3284678,10.50936,2.1418617,1.8810005,-13.004121,2.9142485,1.913094,10.728195,-1.4292576
-132.6281,-3.2972183,-19.078493,21.039352,-10.995815,11.853592,10.014927,7.500244,-0.5447551,0.14301176,0.2727655,-1.4576265,-4.115487
-133.43582,7.653325,-27.988626,23.751234,-8.679946,17.708218,2.8090932,3.177347,-9.159647,2.175828,1.2849607,6.480547,-3.6393607
-141.98427,3.3426206,-35.84955,32.173183,3.6941087,24.187225,-1.663121,6.8023124,-15.173664,-4.5290437,4.7359037,4.630956,-4.1319027
